__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabNationalPosting,2020-10-05,US,United States,HEADLINE,Headline,TOTAL,89.38
HiringLabNationalPosting,2020-10-06,US,United States,HEADLINE,Headline,TOTAL,89.43
HiringLabNationalPosting,2020-10-07,US,United States,HEADLINE,Headline,TOTAL,89.37
HiringLabNationalPosting,2020-10-08,US,United States,HEADLINE,Headline,TOTAL,89.59
HiringLabNationalPosting,2020-10-09,US,United States,HEADLINE,Headline,TOTAL,89.7
HiringLabNationalPosting,2020-10-10,US,United States,HEADLINE,Headline,TOTAL,89.84
HiringLabNationalPosting,2020-10-11,US,United States,HEADLINE,Headline,TOTAL,90.01
HiringLabNationalPosting,2020-10-12,US,United States,HEADLINE,Headline,TOTAL,90.22
HiringLabNationalPosting,2020-10-13,US,United States,HEADLINE,Headline,TOTAL,90.38
HiringLabNationalPosting,2020-10-14,US,United States,HEADLINE,Headline,TOTAL,90.57
HiringLabNationalPosting,2020-10-15,US,United States,HEADLINE,Headline,TOTAL,90.68
HiringLabNationalPosting,2020-10-16,US,United States,HEADLINE,Headline,TOTAL,90.74
HiringLabNationalPosting,2020-10-17,US,United States,HEADLINE,Headline,TOTAL,90.63
HiringLabNationalPosting,2020-10-18,US,United States,HEADLINE,Headline,TOTAL,90.58
HiringLabNationalPosting,2020-10-19,US,United States,HEADLINE,Headline,TOTAL,90.6
HiringLabNationalPosting,2020-10-20,US,United States,HEADLINE,Headline,TOTAL,90.71
HiringLabNationalPosting,2020-10-21,US,United States,HEADLINE,Headline,TOTAL,90.87
HiringLabNationalPosting,2020-10-22,US,United States,HEADLINE,Headline,TOTAL,91.04
HiringLabNationalPosting,2020-10-23,US,United States,HEADLINE,Headline,TOTAL,91.15
HiringLabNationalPosting,2020-10-24,US,United States,HEADLINE,Headline,TOTAL,91.39
HiringLabNationalPosting,2020-10-25,US,United States,HEADLINE,Headline,TOTAL,91.52
HiringLabNationalPosting,2020-10-26,US,United States,HEADLINE,Headline,TOTAL,91.58
HiringLabNationalPosting,2020-10-27,US,United States,HEADLINE,Headline,TOTAL,91.67
HiringLabNationalPosting,2020-10-28,US,United States,HEADLINE,Headline,TOTAL,91.71
HiringLabNationalPosting,2020-10-29,US,United States,HEADLINE,Headline,TOTAL,91.67
HiringLabNationalPosting,2020-10-30,US,United States,HEADLINE,Headline,TOTAL,91.75
HiringLabNationalPosting,2020-10-31,US,United States,HEADLINE,Headline,TOTAL,91.81
HiringLabNationalPosting,2020-11-01,US,United States,HEADLINE,Headline,TOTAL,91.94
HiringLabNationalPosting,2020-11-02,US,United States,HEADLINE,Headline,TOTAL,92.16
HiringLabNationalPosting,2020-11-03,US,United States,HEADLINE,Headline,TOTAL,92.28
HiringLabNationalPosting,2020-11-04,US,United States,HEADLINE,Headline,TOTAL,92.43
HiringLabNationalPosting,2020-11-05,US,United States,HEADLINE,Headline,TOTAL,92.59
HiringLabNationalPosting,2020-11-06,US,United States,HEADLINE,Headline,TOTAL,92.75
HiringLabNationalPosting,2020-11-07,US,United States,HEADLINE,Headline,TOTAL,92.89
HiringLabNationalPosting,2020-11-08,US,United States,HEADLINE,Headline,TOTAL,93.09
HiringLabNationalPosting,2020-11-09,US,United States,HEADLINE,Headline,TOTAL,93.17
HiringLabNationalPosting,2020-11-10,US,United States,HEADLINE,Headline,TOTAL,93.34
HiringLabNationalPosting,2020-11-11,US,United States,HEADLINE,Headline,TOTAL,93.49
HiringLabNationalPosting,2020-11-12,US,United States,HEADLINE,Headline,TOTAL,93.61
HiringLabNationalPosting,2020-11-13,US,United States,HEADLINE,Headline,TOTAL,93.71
HiringLabNationalPosting,2020-11-14,US,United States,HEADLINE,Headline,TOTAL,93.61
HiringLabNationalPosting,2020-11-15,US,United States,HEADLINE,Headline,TOTAL,93.62
HiringLabNationalPosting,2020-11-16,US,United States,HEADLINE,Headline,TOTAL,93.65
HiringLabNationalPosting,2020-11-17,US,United States,HEADLINE,Headline,TOTAL,93.64
HiringLabNationalPosting,2020-11-18,US,United States,HEADLINE,Headline,TOTAL,93.65
HiringLabNationalPosting,2020-11-19,US,United States,HEADLINE,Headline,TOTAL,93.65
HiringLabNationalPosting,2020-11-20,US,United States,HEADLINE,Headline,TOTAL,93.66
HiringLabNationalPosting,2020-11-21,US,United States,HEADLINE,Headline,TOTAL,93.91
HiringLabNationalPosting,2020-11-22,US,United States,HEADLINE,Headline,TOTAL,94.04
HiringLabNationalPosting,2020-11-23,US,United States,HEADLINE,Headline,TOTAL,94.18
HiringLabNationalPosting,2020-11-24,US,United States,HEADLINE,Headline,TOTAL,94.29
HiringLabNationalPosting,2020-11-25,US,United States,HEADLINE,Headline,TOTAL,94.35
HiringLabNationalPosting,2020-11-26,US,United States,HEADLINE,Headline,TOTAL,94.48
HiringLabNationalPosting,2020-11-27,US,United States,HEADLINE,Headline,TOTAL,94.57
HiringLabNationalPosting,2020-11-28,US,United States,HEADLINE,Headline,TOTAL,94.58
HiringLabNationalPosting,2020-11-29,US,United States,HEADLINE,Headline,TOTAL,94.45
HiringLabNationalPosting,2020-11-30,US,United States,HEADLINE,Headline,TOTAL,94.37
HiringLabNationalPosting,2020-12-01,US,United States,HEADLINE,Headline,TOTAL,94.21
HiringLabNationalPosting,2020-12-02,US,United States,HEADLINE,Headline,TOTAL,94.17
HiringLabNationalPosting,2020-12-03,US,United States,HEADLINE,Headline,TOTAL,94.13
HiringLabNationalPosting,2020-12-04,US,United States,HEADLINE,Headline,TOTAL,94.1
HiringLabNationalPosting,2020-12-05,US,United States,HEADLINE,Headline,TOTAL,94.19
HiringLabNationalPosting,2020-12-06,US,United States,HEADLINE,Headline,TOTAL,94.27
HiringLabNationalPosting,2020-12-07,US,United States,HEADLINE,Headline,TOTAL,94.25
HiringLabNationalPosting,2020-12-08,US,United States,HEADLINE,Headline,TOTAL,94.4
HiringLabNationalPosting,2020-12-09,US,United States,HEADLINE,Headline,TOTAL,94.44
HiringLabNationalPosting,2020-12-10,US,United States,HEADLINE,Headline,TOTAL,94.45
HiringLabNationalPosting,2020-12-11,US,United States,HEADLINE,Headline,TOTAL,94.56
HiringLabNationalPosting,2020-12-12,US,United States,HEADLINE,Headline,TOTAL,94.54
HiringLabNationalPosting,2020-12-13,US,United States,HEADLINE,Headline,TOTAL,94.73
HiringLabNationalPosting,2020-12-14,US,United States,HEADLINE,Headline,TOTAL,95.01
HiringLabNationalPosting,2020-12-15,US,United States,HEADLINE,Headline,TOTAL,95.17
HiringLabNationalPosting,2020-12-16,US,United States,HEADLINE,Headline,TOTAL,95.33
HiringLabNationalPosting,2020-12-17,US,United States,HEADLINE,Headline,TOTAL,95.36
HiringLabNationalPosting,2020-12-18,US,United States,HEADLINE,Headline,TOTAL,95.33
HiringLabNationalPosting,2020-12-19,US,United States,HEADLINE,Headline,TOTAL,95.37
HiringLabNationalPosting,2020-12-20,US,United States,HEADLINE,Headline,TOTAL,95.29
HiringLabNationalPosting,2020-12-21,US,United States,HEADLINE,Headline,TOTAL,95.16
HiringLabNationalPosting,2020-12-22,US,United States,HEADLINE,Headline,TOTAL,95.12
HiringLabNationalPosting,2020-12-23,US,United States,HEADLINE,Headline,TOTAL,95.06
HiringLabNationalPosting,2020-12-24,US,United States,HEADLINE,Headline,TOTAL,95.09
HiringLabNationalPosting,2020-12-25,US,United States,HEADLINE,Headline,TOTAL,95.07
HiringLabNationalPosting,2020-12-26,US,United States,HEADLINE,Headline,TOTAL,95.1
HiringLabNationalPosting,2020-12-27,US,United States,HEADLINE,Headline,TOTAL,95.11
HiringLabNationalPosting,2020-12-28,US,United States,HEADLINE,Headline,TOTAL,95.16
HiringLabNationalPosting,2020-12-29,US,United States,HEADLINE,Headline,TOTAL,95.2
HiringLabNationalPosting,2020-12-30,US,United States,HEADLINE,Headline,TOTAL,95.31
HiringLabNationalPosting,2020-12-31,US,United States,HEADLINE,Headline,TOTAL,95.32
HiringLabNationalPosting,2021-01-01,US,United States,HEADLINE,Headline,TOTAL,95.3
HiringLabNationalPosting,2021-01-02,US,United States,HEADLINE,Headline,TOTAL,95.31
HiringLabNationalPosting,2021-01-03,US,United States,HEADLINE,Headline,TOTAL,95.27
HiringLabNationalPosting,2021-01-04,US,United States,HEADLINE,Headline,TOTAL,95.24
HiringLabNationalPosting,2021-01-05,US,United States,HEADLINE,Headline,TOTAL,95.19
HiringLabNationalPosting,2021-01-06,US,United States,HEADLINE,Headline,TOTAL,95.23
HiringLabNationalPosting,2021-01-07,US,United States,HEADLINE,Headline,TOTAL,95.36
HiringLabNationalPosting,2021-01-08,US,United States,HEADLINE,Headline,TOTAL,95.79
HiringLabNationalPosting,2021-01-09,US,United States,HEADLINE,Headline,TOTAL,96.13
HiringLabNationalPosting,2021-01-10,US,United States,HEADLINE,Headline,TOTAL,96.6
HiringLabNationalPosting,2021-01-11,US,United States,HEADLINE,Headline,TOTAL,97.01
HiringLabNationalPosting,2021-01-12,US,United States,HEADLINE,Headline,TOTAL,97.35
HiringLabNationalPosting,2021-01-13,US,United States,HEADLINE,Headline,TOTAL,97.6
HiringLabNationalPosting,2021-01-14,US,United States,HEADLINE,Headline,TOTAL,97.96
HiringLabNationalPosting,2021-01-15,US,United States,HEADLINE,Headline,TOTAL,98.07
HiringLabNationalPosting,2021-01-16,US,United States,HEADLINE,Headline,TOTAL,98.26
HiringLabNationalPosting,2021-01-17,US,United States,HEADLINE,Headline,TOTAL,98.32
HiringLabNationalPosting,2021-01-18,US,United States,HEADLINE,Headline,TOTAL,98.39
HiringLabNationalPosting,2021-01-19,US,United States,HEADLINE,Headline,TOTAL,98.6
HiringLabNationalPosting,2021-01-20,US,United States,HEADLINE,Headline,TOTAL,98.79
HiringLabNationalPosting,2021-01-21,US,United States,HEADLINE,Headline,TOTAL,98.89
HiringLabNationalPosting,2021-01-22,US,United States,HEADLINE,Headline,TOTAL,98.99
HiringLabNationalPosting,2021-01-23,US,United States,HEADLINE,Headline,TOTAL,98.9
HiringLabNationalPosting,2021-01-24,US,United States,HEADLINE,Headline,TOTAL,99.03
HiringLabNationalPosting,2021-01-25,US,United States,HEADLINE,Headline,TOTAL,99.17
HiringLabNationalPosting,2021-01-26,US,United States,HEADLINE,Headline,TOTAL,99.21
HiringLabNationalPosting,2021-01-27,US,United States,HEADLINE,Headline,TOTAL,99.25
HiringLabNationalPosting,2021-01-28,US,United States,HEADLINE,Headline,TOTAL,99.43
HiringLabNationalPosting,2021-01-29,US,United States,HEADLINE,Headline,TOTAL,99.56
HiringLabNationalPosting,2021-01-30,US,United States,HEADLINE,Headline,TOTAL,99.88
HiringLabNationalPosting,2021-01-31,US,United States,HEADLINE,Headline,TOTAL,100.07
HiringLabNationalPosting,2021-02-01,US,United States,HEADLINE,Headline,TOTAL,100.27
HiringLabNationalPosting,2021-02-02,US,United States,HEADLINE,Headline,TOTAL,100.6
HiringLabNationalPosting,2021-02-03,US,United States,HEADLINE,Headline,TOTAL,100.82
HiringLabNationalPosting,2021-02-04,US,United States,HEADLINE,Headline,TOTAL,100.81
HiringLabNationalPosting,2021-02-05,US,United States,HEADLINE,Headline,TOTAL,101.07
HiringLabNationalPosting,2021-02-06,US,United States,HEADLINE,Headline,TOTAL,101.25
HiringLabNationalPosting,2021-02-07,US,United States,HEADLINE,Headline,TOTAL,101.39
HiringLabNationalPosting,2021-02-08,US,United States,HEADLINE,Headline,TOTAL,101.57
HiringLabNationalPosting,2021-02-09,US,United States,HEADLINE,Headline,TOTAL,101.7
HiringLabNationalPosting,2021-02-10,US,United States,HEADLINE,Headline,TOTAL,101.99
HiringLabNationalPosting,2021-02-11,US,United States,HEADLINE,Headline,TOTAL,102.45
HiringLabNationalPosting,2021-02-12,US,United States,HEADLINE,Headline,TOTAL,102.74
HiringLabNationalPosting,2021-02-13,US,United States,HEADLINE,Headline,TOTAL,103.07
HiringLabNationalPosting,2021-02-14,US,United States,HEADLINE,Headline,TOTAL,103.41
HiringLabNationalPosting,2021-02-15,US,United States,HEADLINE,Headline,TOTAL,103.75
HiringLabNationalPosting,2021-02-16,US,United States,HEADLINE,Headline,TOTAL,104.05
HiringLabNationalPosting,2021-02-17,US,United States,HEADLINE,Headline,TOTAL,104.25
HiringLabNationalPosting,2021-02-18,US,United States,HEADLINE,Headline,TOTAL,104.38
HiringLabNationalPosting,2021-02-19,US,United States,HEADLINE,Headline,TOTAL,104.51
HiringLabNationalPosting,2021-02-20,US,United States,HEADLINE,Headline,TOTAL,104.51
HiringLabNationalPosting,2021-02-21,US,United States,HEADLINE,Headline,TOTAL,104.65
HiringLabNationalPosting,2021-02-22,US,United States,HEADLINE,Headline,TOTAL,104.74
HiringLabNationalPosting,2021-02-23,US,United States,HEADLINE,Headline,TOTAL,104.82
HiringLabNationalPosting,2021-02-24,US,United States,HEADLINE,Headline,TOTAL,105
HiringLabNationalPosting,2021-02-25,US,United States,HEADLINE,Headline,TOTAL,105.24
HiringLabNationalPosting,2021-02-26,US,United States,HEADLINE,Headline,TOTAL,105.43
HiringLabNationalPosting,2021-02-27,US,United States,HEADLINE,Headline,TOTAL,105.73
HiringLabNationalPosting,2021-02-28,US,United States,HEADLINE,Headline,TOTAL,105.9
HiringLabNationalPosting,2021-03-01,US,United States,HEADLINE,Headline,TOTAL,105.94
HiringLabNationalPosting,2021-03-02,US,United States,HEADLINE,Headline,TOTAL,106.1
HiringLabNationalPosting,2021-03-03,US,United States,HEADLINE,Headline,TOTAL,106.26
HiringLabNationalPosting,2021-03-04,US,United States,HEADLINE,Headline,TOTAL,106.53
HiringLabNationalPosting,2021-03-05,US,United States,HEADLINE,Headline,TOTAL,106.81
HiringLabNationalPosting,2021-03-06,US,United States,HEADLINE,Headline,TOTAL,107.07
HiringLabNationalPosting,2021-03-07,US,United States,HEADLINE,Headline,TOTAL,107.26
HiringLabNationalPosting,2021-03-08,US,United States,HEADLINE,Headline,TOTAL,107.65
HiringLabNationalPosting,2021-03-09,US,United States,HEADLINE,Headline,TOTAL,108.02
HiringLabNationalPosting,2021-03-10,US,United States,HEADLINE,Headline,TOTAL,108.31
HiringLabNationalPosting,2021-03-11,US,United States,HEADLINE,Headline,TOTAL,108.58
HiringLabNationalPosting,2021-03-12,US,United States,HEADLINE,Headline,TOTAL,108.86
HiringLabNationalPosting,2021-03-13,US,United States,HEADLINE,Headline,TOTAL,109.33
HiringLabNationalPosting,2021-03-14,US,United States,HEADLINE,Headline,TOTAL,109.75
HiringLabNationalPosting,2021-03-15,US,United States,HEADLINE,Headline,TOTAL,110.06
HiringLabNationalPosting,2021-03-16,US,United States,HEADLINE,Headline,TOTAL,110.39
HiringLabNationalPosting,2021-03-17,US,United States,HEADLINE,Headline,TOTAL,110.68
HiringLabNationalPosting,2021-03-18,US,United States,HEADLINE,Headline,TOTAL,111.01
HiringLabNationalPosting,2021-03-19,US,United States,HEADLINE,Headline,TOTAL,111.31
HiringLabNationalPosting,2021-03-20,US,United States,HEADLINE,Headline,TOTAL,111.58
HiringLabNationalPosting,2021-03-21,US,United States,HEADLINE,Headline,TOTAL,111.98
HiringLabNationalPosting,2021-03-22,US,United States,HEADLINE,Headline,TOTAL,112.37
HiringLabNationalPosting,2021-03-23,US,United States,HEADLINE,Headline,TOTAL,112.82
HiringLabNationalPosting,2021-03-24,US,United States,HEADLINE,Headline,TOTAL,113.35
HiringLabNationalPosting,2021-03-25,US,United States,HEADLINE,Headline,TOTAL,113.74
HiringLabNationalPosting,2021-03-26,US,United States,HEADLINE,Headline,TOTAL,114.18
HiringLabNationalPosting,2021-03-27,US,United States,HEADLINE,Headline,TOTAL,114.71
HiringLabNationalPosting,2021-03-28,US,United States,HEADLINE,Headline,TOTAL,115.16
HiringLabNationalPosting,2021-03-29,US,United States,HEADLINE,Headline,TOTAL,115.61
HiringLabNationalPosting,2021-03-30,US,United States,HEADLINE,Headline,TOTAL,116.1
HiringLabNationalPosting,2021-03-31,US,United States,HEADLINE,Headline,TOTAL,116.66
HiringLabNationalPosting,2021-04-01,US,United States,HEADLINE,Headline,TOTAL,117.13
HiringLabNationalPosting,2021-04-02,US,United States,HEADLINE,Headline,TOTAL,117.52
HiringLabNationalPosting,2021-04-03,US,United States,HEADLINE,Headline,TOTAL,117.81
HiringLabNationalPosting,2021-04-04,US,United States,HEADLINE,Headline,TOTAL,118.26
HiringLabNationalPosting,2021-04-05,US,United States,HEADLINE,Headline,TOTAL,118.8
HiringLabNationalPosting,2021-04-06,US,United States,HEADLINE,Headline,TOTAL,119.19
HiringLabNationalPosting,2021-04-07,US,United States,HEADLINE,Headline,TOTAL,119.31
HiringLabNationalPosting,2021-04-08,US,United States,HEADLINE,Headline,TOTAL,119.63
HiringLabNationalPosting,2021-04-09,US,United States,HEADLINE,Headline,TOTAL,120.04
HiringLabNationalPosting,2021-04-10,US,United States,HEADLINE,Headline,TOTAL,120.3
HiringLabNationalPosting,2021-04-11,US,United States,HEADLINE,Headline,TOTAL,120.41
HiringLabNationalPosting,2021-04-12,US,United States,HEADLINE,Headline,TOTAL,120.57
HiringLabNationalPosting,2021-04-13,US,United States,HEADLINE,Headline,TOTAL,120.74
HiringLabNationalPosting,2021-04-14,US,United States,HEADLINE,Headline,TOTAL,121.15
HiringLabNationalPosting,2021-04-15,US,United States,HEADLINE,Headline,TOTAL,121.48
HiringLabNationalPosting,2021-04-16,US,United States,HEADLINE,Headline,TOTAL,121.78
HiringLabNationalPosting,2021-04-17,US,United States,HEADLINE,Headline,TOTAL,122.27
HiringLabNationalPosting,2021-04-18,US,United States,HEADLINE,Headline,TOTAL,122.8
HiringLabNationalPosting,2021-04-19,US,United States,HEADLINE,Headline,TOTAL,123.21
HiringLabNationalPosting,2021-04-20,US,United States,HEADLINE,Headline,TOTAL,123.62
HiringLabNationalPosting,2021-04-21,US,United States,HEADLINE,Headline,TOTAL,124.02
HiringLabNationalPosting,2021-04-22,US,United States,HEADLINE,Headline,TOTAL,124.38
HiringLabNationalPosting,2021-04-23,US,United States,HEADLINE,Headline,TOTAL,124.75
HiringLabNationalPosting,2021-04-24,US,United States,HEADLINE,Headline,TOTAL,125.05
HiringLabNationalPosting,2021-04-25,US,United States,HEADLINE,Headline,TOTAL,125.29
HiringLabNationalPosting,2021-04-26,US,United States,HEADLINE,Headline,TOTAL,125.5
HiringLabNationalPosting,2021-04-27,US,United States,HEADLINE,Headline,TOTAL,125.71
HiringLabNationalPosting,2021-04-28,US,United States,HEADLINE,Headline,TOTAL,125.88
HiringLabNationalPosting,2021-04-29,US,United States,HEADLINE,Headline,TOTAL,126.08
HiringLabNationalPosting,2021-04-30,US,United States,HEADLINE,Headline,TOTAL,126.23
HiringLabNationalPosting,2021-05-01,US,United States,HEADLINE,Headline,TOTAL,126.34
HiringLabNationalPosting,2021-05-02,US,United States,HEADLINE,Headline,TOTAL,126.41
HiringLabNationalPosting,2021-05-03,US,United States,HEADLINE,Headline,TOTAL,126.54
HiringLabNationalPosting,2021-05-04,US,United States,HEADLINE,Headline,TOTAL,126.65
HiringLabNationalPosting,2021-05-05,US,United States,HEADLINE,Headline,TOTAL,126.78
HiringLabNationalPosting,2021-05-06,US,United States,HEADLINE,Headline,TOTAL,126.94
HiringLabNationalPosting,2021-05-07,US,United States,HEADLINE,Headline,TOTAL,126.89
HiringLabNationalPosting,2021-05-08,US,United States,HEADLINE,Headline,TOTAL,127.1
HiringLabNationalPosting,2021-05-09,US,United States,HEADLINE,Headline,TOTAL,127.41
HiringLabNationalPosting,2021-05-10,US,United States,HEADLINE,Headline,TOTAL,127.66
HiringLabNationalPosting,2021-05-11,US,United States,HEADLINE,Headline,TOTAL,127.92
HiringLabNationalPosting,2021-05-12,US,United States,HEADLINE,Headline,TOTAL,128.26
HiringLabNationalPosting,2021-05-13,US,United States,HEADLINE,Headline,TOTAL,128.54
HiringLabNationalPosting,2021-05-14,US,United States,HEADLINE,Headline,TOTAL,129
HiringLabNationalPosting,2021-05-15,US,United States,HEADLINE,Headline,TOTAL,129.15
HiringLabNationalPosting,2021-05-16,US,United States,HEADLINE,Headline,TOTAL,129.28
HiringLabNationalPosting,2021-05-17,US,United States,HEADLINE,Headline,TOTAL,129.43
